x	y
1.764222495400134e-07	2.181727
1.7642683616745678e-07	2.138064
1.7643307706323878e-07	2.078716
1.7644070136132124e-07	2.006389
1.7645036219318626e-07	1.915188
1.764577307787262e-07	1.846082
1.7646534980201093e-07	1.77518
1.764745253109396e-07	1.690768
1.76483882387336e-07	1.606091
1.764938603963319e-07	1.517813
1.765069598608729e-07	1.406174
1.765152965316448e-07	1.338176
1.7652037319845137e-07	1.298116
1.76529424738954e-07	1.229643
1.7653520327656794e-07	1.188156
1.7654112280166482e-07	1.14762
1.7654485766424695e-07	1.12311
1.765488570578782e-07	1.097818
1.7655295589603534e-07	1.072948
1.76557597218429e-07	1.046104
1.7656259706432864e-07	1.018776
1.7656802330353582e-07	0.9910026
1.765744518599772e-07	0.9606451
1.7658313463882393e-07	0.9239842
1.7659035238407087e-07	0.8972348
1.7659863590164154e-07	0.8705584
1.7660881644314978e-07	0.84334
1.7662014652883163e-07	0.8197069
1.7662954817915527e-07	0.8049564
1.766375297981958e-07	0.7955502
1.766458792533266e-07	0.7884156
1.7665525766979993e-07	0.7832516
1.766652449727217e-07	0.7805378
1.766758123105378e-07	0.7801837
1.7668643137989168e-07	0.7818316
1.766974949209992e-07	0.7850804
1.7670848857143619e-07	0.7893388
1.767196658803366e-07	0.7942846
1.767305904815117e-07	0.7994012
1.7673975984016293e-07	0.8037505
1.767497207410025e-07	0.8084062
1.767596189366232e-07	0.8128847
1.7677586336548196e-07	0.8197895
1.7679302779378163e-07	0.8264042
1.76813153439286e-07	0.8332047
1.7683514977648026e-07	0.839423
1.7686835209694157e-07	0.8464363
1.7689555184142263e-07	0.850176
1.7691868107374296e-07	0.8520827
1.7693821289308366e-07	0.8529094
1.76956033714254e-07	0.8531488
1.7697568817436265e-07	0.8529753
1.7699233292716553e-07	0.8525591
1.7700900251325496e-07	0.8519734
1.7702671798669724e-07	0.8512391
1.7704583998408638e-07	0.8503875
1.7706632947301592e-07	0.8494706
1.7708701697304337e-07	0.8485883
1.7710933342153298e-07	0.8477222
1.7713236338684518e-07	0.8469434
1.771574249692237e-07	0.8462368
1.7718394558938444e-07	0.8456436
1.7721323648170078e-07	0.8451526
1.7724592381283188e-07	0.8447711
1.7728834426870092e-07	0.8444637
1.7730622183954983e-07	0.8443844
1.7732431978630047e-07	0.8443244
1.7734280223046922e-07	0.844277
1.7736386711804896e-07	0.8442336
1.77386840738018e-07	0.8441934
1.7741027780742155e-07	0.8441551
1.774357100068825e-07	0.8441131
1.7746249579837556e-07	0.844066
1.774927032239156e-07	0.8440083
1.775268659260873e-07	0.8439384
1.77569364978833e-07	0.8438479
1.776307871066607e-07	0.8437204
1.7767556808960455e-07	0.843635
1.7772521822165985e-07	0.8435513
1.7778943920798696e-07	0.8434619
1.7785057500502162e-07	0.8433948
1.7794196728073288e-07	0.8433186
1.7804329210434234e-07	0.8432569
1.7815589360889073e-07	0.8432062
1.78280438887738e-07	0.8431644
1.784346534623005e-07	0.8431271
1.7867473320392934e-07	0.8430884
1.79045076937435e-07	0.8430514
1.794559817206472e-07	0.8430231
1.7971968753048837e-07	0.8430082
1.7999708978807596e-07	0.8429921
1.7999738621290217e-07	0.8429921
1.79997979062558e-07	0.842992
1.7999916476186453e-07	0.8429919
1.800010935191732e-07	0.8429918
1.8000289008303218e-07	0.8429917
1.8000542263487697e-07	0.8429916
1.8000874989891652e-07	0.8429914
1.8001132099185393e-07	0.8429913
1.800141698704204e-07	0.8429912
1.800170790149516e-07	0.8429911
1.8002060665025996e-07	0.8429912
1.800248294683272e-07	0.8429918
1.80029368762498e-07	0.8429937
1.8003333442574076e-07	0.8429972
1.8003684730727678e-07	0.8430024
1.8004007879324792e-07	0.84301
1.8004326244493073e-07	0.843021
1.8004701007222823e-07	0.8430404
1.8005070118976924e-07	0.8430688
1.80055054468427e-07	0.8431188
1.8005955937054528e-07	0.8431962
1.8006474456548617e-07	0.8433299
1.8007030214421692e-07	0.843546
1.8007662735468086e-07	0.8439181
1.8008357700371447e-07	0.8445395
1.8009149869397372e-07	0.8456207
1.8010043941739474e-07	0.8474946
1.8011089288077143e-07	0.8508897
1.80123417629497e-07	0.8572905
1.801396527819889e-07	0.8707564
1.8015517611460739e-07	0.890587
1.801734349451367e-07	0.9247126
1.801829501034318e-07	0.9476318
1.8018879651549832e-07	0.9636037
1.80194311971295e-07	0.9800691
1.802012670068034e-07	1.00284
1.8020852860799432e-07	1.029057
1.8021241556199897e-07	1.044125
1.8021652242121762e-07	1.060837
1.8022052047571434e-07	1.077888
1.8022486416579142e-07	1.097289
1.802295797151942e-07	1.119378
1.8023484594439564e-07	1.145301
1.8024649246625698e-07	1.207251
1.8026406684544696e-07	1.312309
1.8027926836681901e-07	1.413607
1.8028986115511646e-07	1.48938
1.8030624895603465e-07	1.614023
1.8033452684158132e-07	1.846345
1.8036399084147983e-07	2.105664
1.803671353818288e-07	2.134248
1.8037027992217777e-07	2.162947
1.8037342446252673e-07	2.191763
1.8037656900287655e-07	2.220694
1.8037971354322552e-07	2.249741
1.8038285808357449e-07	2.278903
1.8038600262392346e-07	2.308182
1.80397089788076e-07	2.411741
1.8039743093274527e-07	2.414937
1.8039811322208467e-07	2.421331
1.8040131316254477e-07	2.45134
1.8040325399134518e-07	2.469556
1.8040585441844048e-07	2.493978
1.8040901555798823e-07	2.523682
1.804121788632493e-07	2.553419
1.8041583040218992e-07	2.587754
1.804194997694639e-07	2.622256
1.804240920484102e-07	2.665419
1.804294773252472e-07	2.715988
1.8043669154478132e-07	2.783598
1.8044613289499794e-07	2.871726
1.804532606827099e-07	2.937902
1.80460366529763e-07	3.003471
1.804687752026265e-07	3.080386
1.8047798705199945e-07	3.163579
1.8049176964110855e-07	3.285193
1.8050507619897693e-07	3.398256
1.8051088279983425e-07	3.446016
1.8051632784426891e-07	3.489751
1.805211466187987e-07	3.527498
1.8052655843852018e-07	3.568696
1.8053265123864494e-07	3.613415
1.8054008498857082e-07	3.665361
1.8054439590854152e-07	3.694095
1.8054882733447255e-07	3.722506
1.8055386942372978e-07	3.753383
1.8055971173976182e-07	3.787167
1.8056603062152e-07	3.821237
1.8057404161236732e-07	3.860683
1.8058586966780067e-07	3.911273
1.8059555485692818e-07	3.94603
1.8060757548046638e-07	3.981196
1.8061841446198585e-07	4.005795
1.8063509389991887e-07	4.031993
1.8065715393422623e-07	4.048758
1.806752419184735e-07	4.050419
1.8068774926993262e-07	4.046619
1.8069999135740332e-07	4.040079
1.8071297110099297e-07	4.031063
1.8071929782790762e-07	4.026082
1.807256103989112e-07	4.020866
1.8073256648264826e-07	4.014949
1.8074078082809492e-07	4.007863
1.8075032799494094e-07	3.999658
1.80759613067118e-07	3.99185
1.8076826887246565e-07	3.984831
1.8077805570802356e-07	3.977303
1.8078953723143956e-07	3.969137
1.8080160735288794e-07	3.961417
1.8081690808424077e-07	3.952986
1.8083518422832596e-07	3.944907
1.808565058501385e-07	3.938066
1.808775968415398e-07	3.933737
1.809002828930389e-07	3.931326
1.8092341222358795e-07	3.930718
1.80942244984651e-07	3.931243
1.8095930708455287e-07	3.932252
1.80976150852103e-07	3.933546
1.809932823546684e-07	3.934998
1.8101250166850124e-07	3.936626
1.810301763500345e-07	3.938017
1.8104936148107348e-07	3.93933
1.81067210133534e-07	3.940324
1.8108596684514572e-07	3.941117
1.8110378743051987e-07	3.941637
1.811220572664678e-07	3.941956
1.8113954210567617e-07	3.942085
1.8115658154825393e-07	3.942075
1.811723076569779e-07	3.941973
1.8119089605420425e-07	3.941771
1.8120943424255485e-07	3.941515
1.8122845139019338e-07	3.941224
1.812479462632766e-07	3.940921
1.812688877916503e-07	3.940613
1.81289155833588e-07	3.940346
1.8131044614131162e-07	3.940107
1.813313604616428e-07	3.939918
1.8135334386009623e-07	3.939764
1.8137579142787237e-07	3.939649
1.814005135359382e-07	3.939563
1.814302078517963e-07	3.939499
1.81448136247391e-07	3.939475
1.8146891152704536e-07	3.939456
1.8149068813449695e-07	3.939439
1.8151727871262584e-07	3.93942
1.8154151195708052e-07	3.939399
1.8157021248546172e-07	3.939368
1.8159873850261195e-07	3.939333
1.8163453002251984e-07	3.939282
1.816776054466018e-07	3.939216
1.8172199378181558e-07	3.93915
1.8176497353773336e-07	3.939092
1.8181455771755282e-07	3.939033
1.8186920444774373e-07	3.93898
1.8193420452481896e-07	3.938928
1.820330843095705e-07	3.938865
1.8212351444190035e-07	3.938816
1.822360426783148e-07	3.938762
1.8235666867146598e-07	3.938711
1.825893492480883e-07	3.938629
1.829414664894104e-07	3.938526
1.8329285530543122e-07	3.938434
1.8349906323017327e-07	3.938382
1.8375589535542988e-07	3.938318
1.8399708978807626e-07	3.938258
1.8399762922960017e-07	3.938258
1.83998708112648e-07	3.938258
1.84000311490722e-07	3.938257
1.84002179929084e-07	3.938257
1.8400435748401568e-07	3.938256
1.8400720670068974e-07	3.938256
1.8400961967734738e-07	3.938255
1.840124416589213e-07	3.938254
1.8401570038997486e-07	3.938253
1.8401916768073753e-07	3.938252
1.8402353561934095e-07	3.93825
1.8402743861244046e-07	3.938247
1.8403086854062218e-07	3.938242
1.8403396986132593e-07	3.938236
1.8403691629936848e-07	3.938228
1.8404006042815345e-07	3.938215
1.84043483112257e-07	3.938195
1.8404719615308167e-07	3.938162
1.8405131057657474e-07	3.938107
1.8405584868545251e-07	3.938017
1.840609385961596e-07	3.937865
1.8406665832652996e-07	3.937605
1.840731803432696e-07	3.937152
1.840806773183342e-07	3.936347
1.840894483155057e-07	3.934878
1.8409991860061368e-07	3.932107
1.841129080666152e-07	3.926564
1.8412728674305091e-07	3.916828
1.8414133202077694e-07	3.902734
1.8415652259256595e-07	3.881343
1.8417342220008974e-07	3.848994
1.8419260619702784e-07	3.800413
1.84212906635516e-07	3.734315
1.8423167013599937e-07	3.658887
1.8424154881017793e-07	3.613405
1.842615654695073e-07	3.50842
1.842737197590899e-07	3.436143
1.8428810782554227e-07	3.342431
1.843075167640769e-07	3.202712
1.84319408546505e-07	3.110263
1.8433129451811258e-07	3.013292
1.843514619516198e-07	2.840184
1.843672667074554e-07	2.698401
1.8437756040343438e-07	2.603752
1.843970897880763e-07	2.421061
1.844010813363647e-07	2.383252
1.8440315781907218e-07	2.363556
1.8440559473979948e-07	2.34042
1.8440881169507034e-07	2.309847
1.8441164892629256e-07	2.28286
1.8441506509253687e-07	2.250345
1.8441830929577174e-07	2.219455
1.8442243720181688e-07	2.180147
1.8442709039539085e-07	2.135851
1.8443336975260202e-07	2.076142
1.844411194707293e-07	2.002637
1.844502039349486e-07	1.91688
1.8445735513653164e-07	1.849793
1.8446485644834056e-07	1.779948
1.8447398281653166e-07	1.69592
1.8448325765854464e-07	1.611886
1.8449323045769838e-07	1.523505
1.8450653058671798e-07	1.409943
1.8451543859074702e-07	1.337251
1.8452068271313223e-07	1.295925
1.8452976395617585e-07	1.227368
1.845355383791536e-07	1.186011
1.8454146984799864e-07	1.145504
1.8454515374937035e-07	1.121394
1.8454915013656827e-07	1.096187
1.8455326064707236e-07	1.071319
1.8455792225789648e-07	1.044445
1.8456290991067723e-07	1.017279
1.8456836500076256e-07	0.9894662
1.8457482393105326e-07	0.9591063
1.8458368124039419e-07	0.9219577
1.845907500388369e-07	0.8959608
1.8459895341740493e-07	0.8697094
1.8460906348945148e-07	0.84283
1.8462036111561868e-07	0.8193881
1.8462973613793357e-07	0.8047581
1.8463769325446832e-07	0.7954322
1.8464601557986991e-07	0.7883605
1.8465542155628473e-07	0.7832193
1.8466539080530994e-07	0.780545
1.846759780625788e-07	0.780219
1.8468657840733933e-07	0.7818858
1.8469765663634798e-07	0.7851542
1.8470863393738975e-07	0.789416
1.8471981672818152e-07	0.7943691
1.8473072396772822e-07	0.7994794
1.84739850514296e-07	0.8038084
1.8474978602243798e-07	0.8084518
1.8475969004372088e-07	0.812932
1.847759977999976e-07	0.8198606
1.8479316499063774e-07	0.8264713
1.848133243959523e-07	0.833276
1.8483532578976297e-07	0.8394861
1.8486872690611262e-07	0.8465177
1.8489612562101993e-07	0.8502542
1.8491919372732536e-07	0.8521288
1.849386065189739e-07	0.8529329
1.8495624633391375e-07	0.8531593
1.849757412765477e-07	0.8529803
1.8499244101598344e-07	0.8525584
1.8500917345553438e-07	0.851966
1.8502694142186744e-07	0.8512252
1.8504609238779439e-07	0.8503683
1.850666019999186e-07	0.8494471
1.8508731606362094e-07	0.8485611
1.85109651824477e-07	0.8476925
1.85132712304639e-07	0.8469115
1.851578049669315e-07	0.8462036
1.8518437565437034e-07	0.8456093
1.8521373813307736e-07	0.8451174
1.852465676575597e-07	0.844735
1.8528946560485686e-07	0.8444253
1.853079302735725e-07	0.8443441
1.853256511934849e-07	0.8442858
1.8534386185751024e-07	0.8442393
1.8536479655527472e-07	0.844196
1.8538772496912247e-07	0.8441553
1.8541118732751544e-07	0.8441163
1.8543666463064395e-07	0.8440735
1.8546353664092192e-07	0.8440253
1.8549386331842895e-07	0.8439665
1.8552823889347185e-07	0.8438952
1.8557116074705591e-07	0.8438029
1.856341174314959e-07	0.8436716
1.8568132468310602e-07	0.8435817
1.8573291282528001e-07	0.843496
1.8579664493405297e-07	0.843409
1.858599294741843e-07	0.8433411
1.8595360062808745e-07	0.8432652
1.8604605717988618e-07	0.84321
1.861552001069033e-07	0.8431608
1.8627929787185862e-07	0.8431189
1.8643407385326273e-07	0.8430811
1.8668110309065794e-07	0.8430413
1.8704659707372619e-07	0.8430049
1.8745459478322992e-07	0.8429768
1.875320940696355e-07	0.8429725
1.8760959335604276e-07	0.8429681
1.8768709264244918e-07	0.8429638
1.877645919288556e-07	0.8429593
1.8784209121526118e-07	0.8429549
1.879195905016693e-07	0.8429504
1.879970897880757e-07	0.8429458
1.8799733638315643e-07	0.8429458
1.8799782957331785e-07	0.8429458
1.879988159536407e-07	0.8429457
1.880004951402419e-07	0.8429456
1.880023167903462e-07	0.8429455
1.880045816873208e-07	0.8429454
1.88007493969589e-07	0.8429452
1.8800946463099652e-07	0.8429451
1.880117008452053e-07	0.842945
1.880144329605239e-07	0.8429449
1.8801727986213495e-07	0.8429449
1.8802098821511592e-07	0.842945
1.8802533971194925e-07	0.8429457
1.8802962719147068e-07	0.8429475
1.8803341385926465e-07	0.8429509
1.8803683213065687e-07	0.8429559
1.880400387141482e-07	0.8429633
1.880432042587179e-07	0.8429741
1.8804696264358795e-07	0.8429933
1.880506270478638e-07	0.8430212
1.8805498190311924e-07	0.8430707
1.8805946168845923e-07	0.8431468
1.880646418609784e-07	0.8432791
1.8807017666183445e-07	0.8434922
1.880764918696592e-07	0.8438601
1.880834186514697e-07	0.8444734
1.8809132379728577e-07	0.8455421
1.881002353757066e-07	0.8473922
1.881106561357248e-07	0.8507439
1.8812312272648382e-07	0.8570511
1.881392513882453e-07	0.8702821
1.881547827416712e-07	0.8899235
1.881730461984539e-07	0.9237823
1.8818287238001696e-07	0.9473558
1.881887153095109e-07	0.9632956
1.881942435361758e-07	0.9797778
1.8820114200801152e-07	1.002329
1.8820837956199975e-07	1.028407
1.882122930361164e-07	1.043551
1.882164064218772e-07	1.060263
1.8822040220720824e-07	1.07728
1.8822473635521693e-07	1.09661
1.8822945752213798e-07	1.118694
1.8823466803117857e-07	1.144303
1.8824665131672858e-07	1.208031
1.8826429044327968e-07	1.313613
1.882795424166395e-07	1.415389
1.8829021029877755e-07	1.491813
1.8830684224863763e-07	1.618549
1.8833569034502536e-07	1.856129
1.8836600302651572e-07	2.123603
1.8838185151244147e-07	2.269271
1.8839708978807574e-07	2.411249
1.8840110334702775e-07	2.448894
1.8840333985513578e-07	2.46989
1.8840577702063188e-07	2.492783
1.8840979442955955e-07	2.530543
1.8841332284890194e-07	2.563723
1.884172111925573e-07	2.600293
1.8842119491556234e-07	2.637755
1.8842601732591075e-07	2.683079
1.8843181424996468e-07	2.737497
1.8843953020261346e-07	2.809752
1.8845092576724132e-07	2.915881
1.8845912338626823e-07	2.991646
1.884675583895617e-07	3.068922
1.884773323926289e-07	3.157322
1.8848869077681161e-07	3.258024
1.8850659277876226e-07	3.410323
1.8851330391586163e-07	3.465034
1.88518614573714e-07	3.507209
1.8852854705288734e-07	3.582949
1.8853460338540362e-07	3.626837
1.885422912754968e-07	3.679738
1.885471115658649e-07	3.711215
1.8855183214172974e-07	3.740705
1.8855711621876665e-07	3.772085
1.8856297435365058e-07	3.8048
1.8856963224039572e-07	3.839278
1.885781848461434e-07	3.879308
1.8858727802100048e-07	3.916639
1.8859616343609993e-07	3.948018
1.886075746985175e-07	3.981249
1.8861812305046535e-07	4.005317
1.88634685082859e-07	4.031672
1.8865447611978319e-07	4.047787
1.88672603335233e-07	4.05082
1.886853404496095e-07	4.047673
1.886973246031887e-07	4.041782
1.8871044201575732e-07	4.03308
1.8871715318133732e-07	4.027934
1.887234945248219e-07	4.022785
1.8873019472268474e-07	4.017153
1.8873858600794473e-07	4.009964
1.8874729918620594e-07	4.002479
1.8876033138685264e-07	3.991544
1.8877034630237594e-07	3.983516
1.8878075488707395e-07	3.975658
1.887926152524317e-07	3.967438
1.88804769775039e-07	3.959913
1.888205484536685e-07	3.951575
1.888396580858132e-07	3.943621
1.8886072013152455e-07	3.937391
1.8888234237952127e-07	3.933424
1.889049260619023e-07	3.931436
1.8892882507053737e-07	3.931138
1.8894489540283354e-07	3.931724
1.8896075665056e-07	3.932713
1.8897709077194678e-07	3.933984
1.8899424181806355e-07	3.935439
1.8901327850892567e-07	3.937047
1.8903111388689168e-07	3.938442
1.890501882461492e-07	3.939734
1.8906814687474097e-07	3.940722
1.8908682439133693e-07	3.9415
1.8910470906894472e-07	3.942012
1.8912292584455502e-07	3.94232
1.891404370588608e-07	3.942443
1.891574094311853e-07	3.942429
1.89174049820376e-07	3.942316
1.8919188151756372e-07	3.942119
1.8921001518214622e-07	3.941868
1.8922878909628558e-07	3.941581
1.8924824130154521e-07	3.94128
1.8926914329925294e-07	3.940974
1.892894335201978e-07	3.940708
1.893107099637505e-07	3.940471
1.8933163664614725e-07	3.940283
1.8935360210743456e-07	3.94013
1.893760486977169e-07	3.940016
1.8940074950145823e-07	3.939931
1.894304493792794e-07	3.939868
1.894483907141638e-07	3.939845
1.8946918255392128e-07	3.939826
1.8949098876555555e-07	3.93981
1.8951760010537338e-07	3.93979
1.895418726050982e-07	3.93977
1.8957061075204473e-07	3.93974
1.8959919815517867e-07	3.939704
1.89635075587337e-07	3.939653
1.8967833873708388e-07	3.939588
1.897225449096292e-07	3.939523
1.8976554216675454e-07	3.939464
1.898152318246562e-07	3.939406
1.8986990793169884e-07	3.939353
1.8993517524235718e-07	3.939302
1.9003467607756523e-07	3.939238
1.9012606938247064e-07	3.939189
1.9023835395969934e-07	3.939135
1.903603846296506e-07	3.939084
1.9059598770833244e-07	3.939002
1.909418108585026e-07	3.938901
1.9130544348773568e-07	3.938805
1.9150818521889293e-07	3.938754
1.917584485395054e-07	3.938692
1.9199708978807601e-07	3.938632
1.9199762389896833e-07	3.938632
1.9199869212075296e-07	3.938632
1.9200029896260556e-07	3.938631
1.920021599669812e-07	3.938631
1.9200433889903176e-07	3.93863
1.9200717192597884e-07	3.938629
1.9200958858971246e-07	3.938629
1.920124082039479e-07	3.938628
1.9201566526273818e-07	3.938627
1.9201912638023325e-07	3.938626
1.9202348546642588e-07	3.938624
1.92027403419668e-07	3.938621
1.9203084340590178e-07	3.938616
1.9203394992617318e-07	3.93861
1.920368975409969e-07	3.938602
1.9204003893798544e-07	3.938589
1.9204346111136792e-07	3.938568
1.9204717052091746e-07	3.938535
1.9205128309394762e-07	3.938481
1.9205581691982447e-07	3.938392
1.92060903366725e-07	3.93824
1.9206661750685918e-07	3.937981
1.9207313386955056e-07	3.937529
1.9208062293423122e-07	3.936727
1.9208938480906878e-07	3.935264
1.9209984238970492e-07	3.932503
1.9211281397294527e-07	3.926982
1.9212722503924918e-07	3.917243
1.9214127777506643e-07	3.903155
1.9215647113645257e-07	3.881776
1.921733521351055e-07	3.849487
1.9219250340724587e-07	3.801034
1.9221279420109501e-07	3.735035
1.9223163776111154e-07	3.659324
1.9224152815532585e-07	3.613791
1.9226154021387633e-07	3.508833
1.922736969914268e-07	3.436544
1.9228813225453042e-07	3.342514
1.92297822474118e-07	3.274574
1.9230757045483041e-07	3.202542
1.9231946469438758e-07	3.110044
1.9233136054002934e-07	3.012964
1.9235156879706533e-07	2.839456
1.9236742873573796e-07	2.697136
1.9237760417469602e-07	2.603556
1.923970897880752e-07	2.421261
1.9240109526471675e-07	2.38332
1.9240317925024301e-07	2.363553
1.9240561734873744e-07	2.340405
1.924088510236628e-07	2.309672
1.92411705706232e-07	2.282518
1.9241511595222167e-07	2.25006
1.9241837657452276e-07	2.219013
1.9242250607226394e-07	2.17969
1.924271834872253e-07	2.135164
1.924334772665429e-07	2.075319
1.9244127355945526e-07	2.001376
1.9245015902562148e-07	1.917501
1.924572359946126e-07	1.851104
1.9246469894964158e-07	1.781605
1.9247380737864217e-07	1.697721
1.9248306302332594e-07	1.613829
1.9249303582273972e-07	1.525404
1.9250636543805195e-07	1.411516
1.925153568584633e-07	1.338101
1.92520620927253e-07	1.296599
1.9252969163392929e-07	1.228087
1.925354587016346e-07	1.186754
1.92541375615046e-07	1.14631
1.9254505441500762e-07	1.122209
1.9254904296355936e-07	1.097021
1.9255314508432492e-07	1.07217
1.9255779572518977e-07	1.045316
1.9256277403652017e-07	1.018152
1.9256821350760764e-07	0.9903596
1.9257465942803978e-07	0.9599842
1.9258347582396734e-07	0.9228883
1.9259052598259878e-07	0.8968539
1.9259866274656984e-07	0.8706771
1.9260873693999396e-07	0.8437023
1.9261987363208653e-07	0.8203483
1.926292736396914e-07	0.8054612
1.926373013326063e-07	0.7958997
1.9264569251363888e-07	0.7886488
1.926550023513678e-07	0.7834433
1.926650101165134e-07	0.7806462
1.926755206297944e-07	0.7802268
1.926861609407915e-07	0.7818233
1.9269717592968843e-07	0.7850174
1.927081841052412e-07	0.7892538
1.927193280539506e-07	0.7941691
1.9273026283171833e-07	0.7992839
1.9273947819248244e-07	0.8036542
1.927494552621459e-07	0.8083199
1.927593063274592e-07	0.8127819
1.927753725452962e-07	0.8196257
1.9279248740802386e-07	0.8262435
1.9281258344563472e-07	0.8330635
1.9283448650495957e-07	0.8392909
1.928668872201906e-07	0.8462187
1.9289322604129718e-07	0.8499472
1.9291630209505524e-07	0.8519502
1.9293602094204897e-07	0.8528538
1.9295415211614877e-07	0.8531418
1.9297415855616962e-07	0.8529947
1.9299270761739174e-07	0.8525372
1.93010275003105e-07	0.8519107
1.930283627666714e-07	0.85115
1.9304751867334492e-07	0.8502888
1.930681298751373e-07	0.8493626
1.930888488779328e-07	0.8484791
1.931113120268004e-07	0.847611
1.931344484042392e-07	0.8468348
1.93159720819355e-07	0.8461308
1.9318644824480023e-07	0.8455428
1.9321609574397419e-07	0.8450567
1.9324937395550776e-07	0.8446794
1.9329408466180934e-07	0.8443692
1.9331426608721326e-07	0.8442859
1.9333114394789542e-07	0.8442344
1.9334874880009687e-07	0.8441918
1.9336947812919301e-07	0.8441505
1.93392321849564e-07	0.8441104
1.9341604344853485e-07	0.8440707
1.934417814040097e-07	0.8440265
1.9346919583429875e-07	0.8439761
1.9350018715943687e-07	0.8439145
1.9353579497308666e-07	0.8438392
1.9358108456838e-07	0.8437408
1.9365408845602374e-07	0.8435908
1.937128210884643e-07	0.8434855
1.9377769733035263e-07	0.8433893
1.9383889148302254e-07	0.8433174
1.9391773230042343e-07	0.8432463
1.9403139288550827e-07	0.8431718
1.9413838855927922e-07	0.8431214
1.9426480334648084e-07	0.8430771
1.9440243504306722e-07	0.8430419
1.9461931101674591e-07	0.8430039
1.9501852036590393e-07	0.842961
1.9543430167588283e-07	0.8429319
1.9571560755344122e-07	0.8429163
1.9599708978807547e-07	0.8429001
1.9599763467229598e-07	0.8429001
1.9599872444073786e-07	0.8429
1.960003243920469e-07	0.8428999
1.960022003917619e-07	0.8428998
1.9600437664363842e-07	0.8428997
1.9600724268314152e-07	0.8428995
1.9600919565114462e-07	0.8428994
1.9601138403334187e-07	0.8428993
1.96014128903131e-07	0.8428992
1.960169092906667e-07	0.8428991
1.9602057297751328e-07	0.8428993
1.9602478461830146e-07	0.8428999
1.9602923730829329e-07	0.8429016
1.9603314078460476e-07	0.8429049
1.960366271766465e-07	0.8429099
1.9603985646560052e-07	0.8429173
1.9604300461011364e-07	0.8429278
1.960468035388476e-07	0.8429469
1.9605042655211733e-07	0.842974
1.9605480166996956e-07	0.8430229
1.9605924331007354e-07	0.8430973
1.9606442716256377e-07	0.8432275
1.9606992549227498e-07	0.8434358
1.9607622974987718e-07	0.8437971
1.9608311625090288e-07	0.8443968
1.9609099353957053e-07	0.8454438
1.960998501435092e-07	0.8472509
1.9611021001449283e-07	0.8505243
1.961225666060466e-07	0.8566599
1.9613849839122187e-07	0.8694634
1.9615405148963184e-07	0.8887663
1.9617226480665838e-07	0.9220079
1.9618275263585496e-07	0.9469784
1.9618869671118622e-07	0.9631755
1.9619424459352763e-07	0.9797118
1.9620106459151822e-07	1.00199
1.96208282765529e-07	1.027964
1.962122157817054e-07	1.043165
1.9621633294458518e-07	1.059875
1.9622032251543283e-07	1.076848
1.962246435868122e-07	1.096098
1.9622936533924985e-07	1.118161
1.9623452498281e-07	1.143488
1.9624680831893362e-07	1.208806
1.9626450385476193e-07	1.314856
1.9627979715767562e-07	1.41704
1.962905320393219e-07	1.49405
1.9630740003975875e-07	1.622806
1.963369167188216e-07	1.866473
1.9636820665542436e-07	2.1433
1.9638079764945494e-07	2.259208
1.963970897880755e-07	2.410966
1.9640119973971064e-07	2.449521
1.9640344366612644e-07	2.470589
1.9640590867358874e-07	2.493747
1.9641004277401039e-07	2.532609
1.9641409746060056e-07	2.570742
1.9641774810904018e-07	2.605081
1.964221408183454e-07	2.646392
1.9642681704203625e-07	2.690341
1.964331144548245e-07	2.749445
1.9644090154343724e-07	2.822332
1.9645073175477395e-07	2.913871
1.9645846568193198e-07	2.985399
1.9646669599058697e-07	3.060885
1.964762776442168e-07	3.147696
1.9648743121816899e-07	3.246847
1.965047041901003e-07	3.394599
1.965118330443809e-07	3.453136
1.9651714149227773e-07	3.495604
1.96521689842082e-07	3.531122
1.96526810483407e-07	3.57004
1.9653289114864553e-07	3.614637
1.9653981418421648e-07	3.663081
1.9654369425926497e-07	3.689089
1.9654826658573356e-07	3.718619
1.9655330593515346e-07	3.749704
1.965590375484423e-07	3.783134
1.9656514625865796e-07	3.816447
1.9657265065693297e-07	3.854043
1.9658285943910752e-07	3.899276
1.9659055897807466e-07	3.928926
1.9659948390288278e-07	3.958621
1.9661059891208133e-07	3.988923
1.9662253542780167e-07	4.0138
1.96644293572654e-07	4.041747
1.9666536168231996e-07	4.051404
1.9667985675576678e-07	4.050148
1.966913914837642e-07	4.045656
1.9670558665076683e-07	4.037198
1.967160795480419e-07	4.02946
1.967230614104534e-07	4.023823
1.9672965322561151e-07	4.01828
1.967375564412089e-07	4.01149
1.9674598416344528e-07	4.004213
1.9675851775922924e-07	3.993601
1.9676717070875618e-07	3.986542
1.9677644723940218e-07	3.97933
1.9678851138758777e-07	3.970639
1.9679954810011762e-07	3.96345
1.9681497237689246e-07	3.95472
1.9683176225641062e-07	3.946982
1.9685401097342425e-07	3.939418
1.968742396087719e-07	3.934944
1.9689751415703298e-07	3.932155
1.969198771771118e-07	3.931346
1.9694118790300084e-07	3.931817
1.9695901708234756e-07	3.932849
1.969761722129597e-07	3.934166
1.9699325176092035e-07	3.935622
1.9701268578323118e-07	3.937282
1.9703025962405634e-07	3.938678
1.970495989159862e-07	3.940014
1.9706738303267783e-07	3.941015
1.9708624711072665e-07	3.941822
1.9710403652617688e-07	3.942348
1.9712238560667843e-07	3.942673
1.97139878316716e-07	3.942806
